,TTT_seed,MLP_seed,smote_yes,smote_no,smote_yes_oversample,hidden_layers,activation_function,learning_rate,batch_size,solver,fit_time,score_time,test_precision_macro,test_recall_macro
0,77,97,36537,36537,31898,64,logistic,0.001,100,sgd,3.552757978439331,0.026162147521972656,0.887774594078319,0.8552757629670179
1,77,97,36537,36537,31898,64,logistic,0.001,100,sgd,3.4074130058288574,0.016695022583007812,0.8876100562214915,0.8550020528260571
2,77,97,36537,36537,31898,64,logistic,0.001,100,sgd,3.3948309421539307,0.015651941299438477,0.8798211872336001,0.8418171866447728
3,77,97,36537,36537,31898,64,logistic,0.001,100,sgd,3.409355878829956,0.015503168106079102,0.6623767883591793,0.660413618420348
4,77,97,36537,36537,31898,64,logistic,0.001,100,sgd,4.1671741008758545,0.015310049057006836,0.20918570405158005,0.3596551252223895
