,feature_list,TTT_seed,MLP_seed,smote_yes,smote_no,smote_yes_oversample,hidden_layers,activation_function,learning_rate,batch_size,solver,fit_time,score_time,test_precision_macro,test_recall_macro
0,"age, campaign, pdays, nr.employed, marital_cat, default_cat, education_cat, month_cat, day_of_week_cat, y_cat, ",14,88,36537,36537,31898,128,logistic,0.1,10,sgd,133.85721397399902,0.10545825958251953,0.2526607292876089,0.3449404991307418
1,"age, campaign, pdays, nr.employed, marital_cat, default_cat, education_cat, month_cat, day_of_week_cat, y_cat, ",14,88,36537,36537,31898,128,logistic,0.1,10,sgd,200.31787610054016,0.029970884323120117,0.5479411319652072,0.5430147303097427
2,"age, campaign, pdays, nr.employed, marital_cat, default_cat, education_cat, month_cat, day_of_week_cat, y_cat, ",14,88,36537,36537,31898,128,logistic,0.1,10,sgd,140.7855579853058,0.030462980270385742,0.6451570091275973,0.6447467278566885
3,"age, campaign, pdays, nr.employed, marital_cat, default_cat, education_cat, month_cat, day_of_week_cat, y_cat, ",14,88,36537,36537,31898,128,logistic,0.1,10,sgd,68.83482789993286,0.029642105102539062,0.43776330042139255,0.45000193447301323
4,"age, campaign, pdays, nr.employed, marital_cat, default_cat, education_cat, month_cat, day_of_week_cat, y_cat, ",14,88,36537,36537,31898,128,logistic,0.1,10,sgd,145.2088930606842,0.0396120548248291,0.262824565393382,0.3743670452990283
