,TTT_seed,MLP_seed,smote_yes,smote_no,smote_yes_oversample,hidden_layers,activation_function,learning_rate,batch_size,solver,fit_time,score_time,test_precision_macro,test_recall_macro
0,37,96,36537,36537,31898,64,logistic,0.001,100,sgd,3.302299976348877,0.02691507339477539,0.8855243722304283,0.851512248528808
1,37,96,36537,36537,31898,64,logistic,0.001,100,sgd,3.5436081886291504,0.018667936325073242,0.8866666666666667,0.853428219515533
2,37,96,36537,36537,31898,64,logistic,0.001,100,sgd,3.5030269622802734,0.015376806259155273,0.8838113247189832,0.8486590038314177
3,37,96,36537,36537,31898,64,logistic,0.001,100,sgd,3.3006398677825928,0.015520095825195312,0.6605426004298387,0.6587716384757956
4,37,96,36537,36537,31898,64,logistic,0.001,100,sgd,3.8480069637298584,0.01540517807006836,0.2076264404609475,0.3550704803612974
